Location,Date,Story,Latitude,Longitude,URL
East Riding of Yorkshire ,"Sun, 20 Sep 2015 20:06:21 +0000",East Riding of Yorkshire – Consultation launches on cutting £3.89m budget. ,53.9112323,-0.5813105,"
		
		http://www.publiclibrariesnews.com/2015/09/barbaric-herefordshire-and-rolf-harris.html
		
		
		
				

		
		
				
			
		
		"
Hampshire ,"Sun, 20 Sep 2015 20:06:21 +0000",Hampshire – 74 library staff take voluntary redundancy in £947k cut.,51.083333,-1.166667,"
		
		http://www.publiclibrariesnews.com/2015/09/barbaric-herefordshire-and-rolf-harris.html
		
		
		
				

		
		
				
			
		
		"
Herefordshire ,"Sun, 20 Sep 2015 20:06:21 +0000",Herefordshire – Record Office (opened at cost of £8.1m in 2015)/Museum/Archives to receive nil staffing/support funding from council within three years. Consultant employed to see how this is possible (source: email received from Hereford Library User’s Group).,52.083333,-2.75,"
		
		http://www.publiclibrariesnews.com/2015/09/barbaric-herefordshire-and-rolf-harris.html
		
		
		
				

		
		
				
			
		
		"
Lincolnshire ,"Sun, 20 Sep 2015 20:06:21 +0000","Lincolnshire – Volunteer run library will open at Heckington, with initial funding from county council, supported by town council. Resources taken from closed Coningsby Library. ",53.166667,-0.25,"
		
		http://www.publiclibrariesnews.com/2015/09/barbaric-herefordshire-and-rolf-harris.html
		
		
		
				

		
		
				
			
		
		"
Southampton ,"Tue, 22 Sep 2015 21:22:22 +0000",Southampton – British Gas offers £25k to help volunteers take over libraries.,50.9025349,-1.404189,"
		
		http://www.publiclibrariesnews.com/2015/09/say-hello-to-the-remote-controlled-library.html
		
		
		
				

		
		
				
			
		
		"
Cheshire West and Chester ,"Sun, 27 Sep 2015 20:18:25 +0000",Cheshire West and Chester – Consultation on future delivery model of libraries/arts/museums/archaeology.,53.1638135,-2.7285358636962,"
		
		http://www.publiclibrariesnews.com/2015/09/cilip-agm-and-the-art-of-not-taking-things-personally.html
		
		
		
				

		
		
				
			
		
		"
Cornwall ,"Sun, 27 Sep 2015 20:18:25 +0000",Cornwall – Launceston referendum votes 70% in favour of extra funding library via town council.,50.416667,-4.75,"
		
		http://www.publiclibrariesnews.com/2015/09/cilip-agm-and-the-art-of-not-taking-things-personally.html
		
		
		
				

		
		
				
			
		
		"
Enfield ,"Sun, 27 Sep 2015 20:18:25 +0000",Enfield – Palmers Green Library reopens after £4.4m refurb.,51.6517122,-0.0832141,"
		
		http://www.publiclibrariesnews.com/2015/09/cilip-agm-and-the-art-of-not-taking-things-personally.html
		
		
		
				

		
		
				
			
		
		"
Kirklees ,"Sun, 27 Sep 2015 20:18:25 +0000","Kirklees – Thornhill Lees and Lepton libraries to close in April 2016, all six mobiles to close. ",53.64278035,-1.78061414363913,"
		
		http://www.publiclibrariesnews.com/2015/09/cilip-agm-and-the-art-of-not-taking-things-personally.html
		
		
		
				

		
		
				
			
		
		"
Gwynedd ,"Tue, 29 Sep 2015 20:51:14 +0000",Gwynedd – Porthmadog library to change location into leisure centre to save money and improve facilities.,52.90787985,-3.83342359061536,"
		
		http://www.publiclibrariesnews.com/2015/09/lewisham-claim-making-staff-redundant-enhances-their-service-and-refugees.html
		
		
		
				

		
		
				
			
		
		"
Lewisham ,"Tue, 29 Sep 2015 20:51:14 +0000","Lewisham – £1m cut (from £4.2m) – Reduction to 4 libraries (Deptford Lounge, Lewisham and Downham Health, Catford) with 3 others ( Forest Hill, Torridon, and Manor House) becoming volunteer ",51.4619669,-0.0117826,"
		
		http://www.publiclibrariesnews.com/2015/09/lewisham-claim-making-staff-redundant-enhances-their-service-and-refugees.html
		
		
		
				

		
		
				
			
		
		"
Lincolnshire ,"Tue, 29 Sep 2015 20:51:14 +0000",Lincolnshire – Wragby Library likely to close due to lack of funding. ,53.166667,-0.25,"
		
		http://www.publiclibrariesnews.com/2015/09/lewisham-claim-making-staff-redundant-enhances-their-service-and-refugees.html
		
		
		
				

		
		
				
			
		
		"
Kirklees ,"Sun, 27 Sep 2015 20:18:25 +0000","Kirklees – Thornhill Lees and Lepton libraries to close in April 2016, all six mobiles to close.",53.64278035,-1.78061414363913,"
		
		http://www.publiclibrariesnews.com/2015/09/cilip-agm-and-the-art-of-not-taking-things-personally.html
		
		
		
				

		
		
				
			
		
		"
Newcastle ,"Tue, 29 Sep 2015 20:51:14 +0000",Newcastle – Newburn Library reopens after refurbishment. ,54.9770924,-1.6142059,"
		
		http://www.publiclibrariesnews.com/2015/09/lewisham-claim-making-staff-redundant-enhances-their-service-and-refugees.html
		
		
		
				

		
		
				
			
		
		"
Anglesey ,"Sun, 18 Oct 2015 20:16:41 +0000","Anglesey – Consultation: opening hours, closures, co-locations and other options included. ",50.7819587,-1.140544,"
		
		http://www.publiclibrariesnews.com/2015/10/its-not-alright-on-the-wight.html
		
		
		
				

		
		
				
			
		
		"
Gateshead ,"Thu, 08 Oct 2015 21:34:03 +0000",Gateshead – Chopwell Library to be moved into primary school to cut costs by £19k per year. Start-up cost is £129k.,54.9585535,-1.6057003,"
		
		http://www.publiclibrariesnews.com/2015/10/library-campaigners-pragmatists-or-believers-which-one-best-describes-you.html
		
		
		
				

		
		
				
			
		
		"
Isle of Wight ,"Sun, 18 Oct 2015 20:16:41 +0000","Isle of Wight – £140 cut 2015/16 leading to ongoing £280k cut from 2016/17. Cowes, Freshwater and Ventnor libraries to be run with town council support and/or have hours cut.",50.6710482,-1.33271101331995,"
		
		http://www.publiclibrariesnews.com/2015/10/its-not-alright-on-the-wight.html
		
		
		
				

		
		
				
			
		
		"
Brighton and Hove ,"Sun, 11 Oct 2015 19:03:08 +0000",Brighton and Hove – Hove Library may close and move into Hove Museum. Westdene Library may close and move into Westdene Primary School. Hollingbury Library may close and move into Hollingbury Children’s Centre.,50.84522125,-0.149758405411392,"
		
		http://www.publiclibrariesnews.com/2015/10/not-so-bright-in-brighton.html
		
		
		
				

		
		
				
			
		
		"
St Helens ,"Sun, 11 Oct 2015 19:03:08 +0000",St Helens – Housebound service takes on volunteers to expand service previously provided by one paid member of staff.,53.4535471,-2.7343231,"
		
		http://www.publiclibrariesnews.com/2015/10/not-so-bright-in-brighton.html
		
		
		
				

		
		
				
			
		
		"
Hounslow ,"Thu, 15 Oct 2015 20:32:36 +0000",Hounslow – Consultation on future of libraries. ,51.4686132,-0.3613471,"
		
		http://www.publiclibrariesnews.com/2015/10/norfolking-libraries.html
		
		
		
				

		
		
				
			
		
		"
Lincolnshire ,"Thu, 15 Oct 2015 20:32:36 +0000","Lincolnshire – Washingborough Library; Coningsby/Tattershall, Skellingthorpe; Wragby.closed. Holbeach to be volunteer run shortly. ",53.166667,-0.25,"
		
		http://www.publiclibrariesnews.com/2015/10/norfolking-libraries.html
		
		
		
				

		
		
				
			
		
		"
Buckinghamshire ,"Thu, 08 Oct 2015 21:34:03 +0000",Buckinghamshire – Volunteer library to be run from Waddesdon Secondary School.,51.75,-0.75,"
		
		http://www.publiclibrariesnews.com/2015/10/library-campaigners-pragmatists-or-believers-which-one-best-describes-you.html
		
		
		
				

		
		
				
			
		
		"
Norfolk ,"Thu, 15 Oct 2015 20:32:36 +0000",Norfolk – 27 out of 47 libraries may close by 2018/19: £1.59m cut. ,52.666667,1,"
		
		http://www.publiclibrariesnews.com/2015/10/norfolking-libraries.html
		
		
		
				

		
		
				
			
		
		"
Leicestershire ,"Thu, 08 Oct 2015 21:34:03 +0000",Leicestershire – Barwell Library will close as volunteer plan falls through.,52.666667,-1,"
		
		http://www.publiclibrariesnews.com/2015/10/library-campaigners-pragmatists-or-believers-which-one-best-describes-you.html
		
		
		
				

		
		
				
			
		
		"
Anglesey ,"Sun, 11 Oct 2015 19:03:08 +0000",Anglesey – Holyhead Library may move into Market Hall.,50.7819587,-1.140544,"
		
		http://www.publiclibrariesnews.com/2015/10/not-so-bright-in-brighton.html
		
		
		
				

		
		
				
			
		
		"
Birmingham ,"Tue, 20 Oct 2015 21:57:22 +0000","Birmingham – £2m conversion of Library of Birmingham, with first floor conference rooms and study areas being taken over by a language school (part of Birmingham Adult Education Services). Opening hours will be at least partly restored.",52.4813679,-1.8980726,"
		
		http://www.publiclibrariesnews.com/2015/10/oxfordshire-cornwall-and-my-goodness-its-the-library-of-birmingham-again.html
		
		
		
				

		
		
				
			
		
		"
Oxfordshire ,"Tue, 20 Oct 2015 21:57:22 +0000","Oxfordshire – £1m cut inc. loss of 4 mobiles and 2 children’s service vehicles, cut in bookfund, retendering of library management system. Customer services staff to work in libraries making them the &#34;new front door&#34; for the council. Reduction in library staff.",51.833333,-1.25,"
		
		http://www.publiclibrariesnews.com/2015/10/oxfordshire-cornwall-and-my-goodness-its-the-library-of-birmingham-again.html
		
		
		
				

		
		
				
			
		
		"
Cornwall ,"Tue, 20 Oct 2015 21:57:22 +0000","Cornwall – £1.8m cut to service, with preferred option being to transfer libraries to other town or parish councils/volunteers. ",50.416667,-4.75,"
		
		http://www.publiclibrariesnews.com/2015/10/oxfordshire-cornwall-and-my-goodness-its-the-library-of-birmingham-again.html
		
		
		
				

		
		
				
			
		
		"
Shropshire ,"Tue, 20 Oct 2015 21:57:22 +0000","Shropshire – Albrighton Library to be taken over by parish council, with council offices moving into library.",52.6523034,-2.6436084357108,"
		
		http://www.publiclibrariesnews.com/2015/10/oxfordshire-cornwall-and-my-goodness-its-the-library-of-birmingham-again.html
		
		
		
				

		
		
				
			
		
		"
Dudley ,"Thu, 22 Oct 2015 21:44:36 +0000",Dudley – Employee-led mutual to run libraries/archives/adult learning from April 2016. Savings expected to allow for 11% budget cut 2016/17 to 30% 2017/18. ,52.5114727,-2.0820103,"
		
		http://www.publiclibrariesnews.com/2015/10/lincolnshire-goes-for-campaigners-wallets-and-dudley-goes-mutual.html
		
		
		
				

		
		
				
			
		
		"
Kirklees ,"Thu, 22 Oct 2015 21:44:36 +0000",Kirklees – Kirkburton Library given to parish council. and then loaned back to council at nil rent for five years with one paid staff and the rest being volunteers. ,53.64278035,-1.78061414363913,"
		
		http://www.publiclibrariesnews.com/2015/10/lincolnshire-goes-for-campaigners-wallets-and-dudley-goes-mutual.html
		
		
		
				

		
		
				
			
		
		"
Northern Ireland ,"Thu, 22 Oct 2015 21:44:36 +0000","Northern Ireland – 144 voluntary redundancies since 2009, 19 more expected 2015/16. Bookfund reduced from £3.4 million four years ago to £2.7 million this year.",54.65688285,-6.5634352096912,"
		
		http://www.publiclibrariesnews.com/2015/10/lincolnshire-goes-for-campaigners-wallets-and-dudley-goes-mutual.html
		
		
		
				

		
		
				
			
		
		"
Newham ,"Thu, 22 Oct 2015 21:44:36 +0000",Newham – Opening hours extended until 8pm all days except Sunday in 5 libraries. 5% increase in usage 2014/15.,55.5491634,-1.7253069,"
		
		http://www.publiclibrariesnews.com/2015/10/lincolnshire-goes-for-campaigners-wallets-and-dudley-goes-mutual.html
		
		
		
				

		
		
				
			
		
		"
Poole ,"Sun, 25 Oct 2015 11:58:57 +0000",Poole – Volunteer library (additional to service) opens at Upton Country Park. Mobile library will be permanently sited at Talbot Primary School.,50.74018055,-1.95377373524348,"
		
		http://www.publiclibrariesnews.com/2015/10/when-library-branding-fails.html
		
		
		
				

		
		
				
			
		
		"
Walsall ,"Sun, 25 Oct 2015 11:58:57 +0000","Walsall – Confirmed £328k cut this year plus additional £159k next. 7 out of 16 libraries to close, plus mobile to close. 13 jobs lost. ",52.60524495,-1.97042166214852,"
		
		http://www.publiclibrariesnews.com/2015/10/when-library-branding-fails.html
		
		
		
				

		
		
				
			
		
		"
Cambridgeshire ,"Tue, 27 Oct 2015 21:13:44 +0000","Cambridgeshire – £535k cut over two years: loss of mobile library service, more volunteers, reductions in opening hours.",52.333333,0.083333,"
		
		http://www.publiclibrariesnews.com/2015/10/all-the-library-news-that-we-know-about-it.html
		
		
		
				

		
		
				
			
		
		"
Dorset ,"Tue, 27 Oct 2015 21:13:44 +0000",Dorset – Book buying frozen until April.,50.75,-2.333333,"
		
		http://www.publiclibrariesnews.com/2015/10/all-the-library-news-that-we-know-about-it.html
		
		
		
				

		
		
				
			
		
		"
Norfolk ,"Tue, 27 Oct 2015 21:13:44 +0000",Norfolk – Cuts to library service abandoned.,52.666667,1,"
		
		http://www.publiclibrariesnews.com/2015/10/all-the-library-news-that-we-know-about-it.html
		
		
		
				

		
		
				
			
		
		"
Worcestershire ,"Tue, 27 Oct 2015 21:13:44 +0000",Worcestershire – Bromsgrove Library will close on 14th November and re-open in co-located &#34;Parkside Hub&#34; end of month. ,52.2109495,-2.15695541324222,"
		
		http://www.publiclibrariesnews.com/2015/10/all-the-library-news-that-we-know-about-it.html
		
		
		
				

		
		
				
			
		
		"
Hillingdon ,"Thu, 29 Oct 2015 22:02:19 +0000",Hillingdon – Council buys back lease on Yiewsley Library.,51.532563,-0.453256,"
		
		http://www.publiclibrariesnews.com/2015/10/investment-in-hillingdon-milton-keynes-and-scotland.html
		
		
		
				

		
		
				
			
		
		"
Milton Keynes ,"Thu, 29 Oct 2015 22:02:19 +0000","Milton Keynes – Bletchley Library receives £529k for refurbishment: will collocate with others, possibly police. ",52.0429797,-0.7589607,"
		
		http://www.publiclibrariesnews.com/2015/10/investment-in-hillingdon-milton-keynes-and-scotland.html
		
		
		
				

		
		
				
			
		
		"
Worcestershire ,"Tue, 27 Oct 2015 21:13:44 +0000",Worcestershire – Bromsgrove Library will close on 14th November and re-open in co-located &#34;Parkside Hub&#34; end of month,52.2109495,-2.15695541324222,"
		
		http://www.publiclibrariesnews.com/2015/10/all-the-library-news-that-we-know-about-it.html
		
		
		
				

		
		
				
			
		
		"
Bradford ,"Sun, 01 Nov 2015 19:26:54 +0000",Bradford – Girlington Library to close: may move into community centre.,53.7941567,-1.7494778,"
		
		http://www.publiclibrariesnews.com/2015/11/theres-one-mobile-technology-not-doing-so-well.html
		
		
		
				

		
		
				
			
		
		"
Halton ,"Sun, 01 Nov 2015 19:26:54 +0000",Halton – RNIB subscription service withdrawn. ,53.35385255,-2.74281921954739,"
		
		http://www.publiclibrariesnews.com/2015/11/theres-one-mobile-technology-not-doing-so-well.html
		
		
		
				

		
		
				
			
		
		"
Hampshire ,"Sun, 01 Nov 2015 19:26:54 +0000",Hampshire – Mobile library service could be lost (£360k cut). £500k from £2m bookfund to be spent on refurbishing libraries to make them &#34;modern and vibrant&#34; until 2020 then that £500k will be lost.,51.083333,-1.166667,"
		
		http://www.publiclibrariesnews.com/2015/11/theres-one-mobile-technology-not-doing-so-well.html
		
		
		
				

		
		
				
			
		
		"
Bournemouth ,"Tue, 03 Nov 2015 22:28:36 +0000","Bournemouth – £250k cut: Ensbury Park Library may close, moving services into Learning Centre. ",50.74467035,-1.85798080318094,"
		
		http://www.publiclibrariesnews.com/2015/11/middlesbrough-play-the-community-hub-card.html
		
		
		
				

		
		
				
			
		
		"
West Berkshire ,"Tue, 03 Nov 2015 22:28:36 +0000",West Berkshire – Burghfield Common Library to close. One of two mobile libraries to close. £90k cut,51.44631345,-1.27588185547029,"
		
		http://www.publiclibrariesnews.com/2015/11/middlesbrough-play-the-community-hub-card.html
		
		
		
				

		
		
				
			
		
		"
Greenwich ,"Tue, 03 Nov 2015 22:28:36 +0000",Greenwich – Abbey Wood Library to moved into new building in Cross Quarter. ,51.4820845,-0.0045417,"
		
		http://www.publiclibrariesnews.com/2015/11/middlesbrough-play-the-community-hub-card.html
		
		
		
				

		
		
				
			
		
		"
Cornwall ,"Thu, 05 Nov 2015 21:27:08 +0000",Cornwall – Confirmed many libraries will either be passed to parish/town councils or closed. ,50.416667,-4.75,"
		
		http://www.publiclibrariesnews.com/2015/11/libraries-unlimited.html
		
		
		
				

		
		
				
			
		
		"
Lincolnshire ,"Thu, 05 Nov 2015 21:27:08 +0000",Lincolnshire – Crowland Library reopens as volunteer-run. ,53.166667,-0.25,"
		
		http://www.publiclibrariesnews.com/2015/11/libraries-unlimited.html
		
		
		
				

		
		
				
			
		
		"
Suffolk ,"Thu, 05 Nov 2015 21:27:08 +0000",Suffolk – Needham Market Library may move into redundant school to co-locate with internet café and museum group. ,52.24115585,1.0466542299927,"
		
		http://www.publiclibrariesnews.com/2015/11/libraries-unlimited.html
		
		
		
				

		
		
				
			
		
		"
Glasgow ,"Sun, 08 Nov 2015 21:21:00 +0000","Glasgow – Job losses and funding cut. Libraries, learning and community teams combined. ",55.856656,-4.2435816,"
		
		http://www.publiclibrariesnews.com/2015/11/its-code-green-for-everyone.html
		
		
		
				

		
		
				
			
		
		"
Norfolk ,"Sun, 08 Nov 2015 21:21:00 +0000","Norfolk – £920 spent on technology to allow unstaffed libraries to be open, Millennium Library to be reduced by 2 hours opening per day, £300,000 per year reduction in bookfund (from £1.353m), 1 mobile out of 8 to be lost, ",52.666667,1,"
		
		http://www.publiclibrariesnews.com/2015/11/its-code-green-for-everyone.html
		
		
		
				

		
		
				
			
		
		"
Rhondda Cynon Taf ,"Sun, 08 Nov 2015 21:21:00 +0000","Rhondda Cynon Taf – £327k cut: Reduction in number of librarians, branch library opening hours reduced to 31.5 hours per week, single staffing introduced at 5 libraries (Hirwaun, Ferndale, Pontyclun, Mountain Ash, Rhydyfelin), 25% cut to bookfund, 1 out of 4 mobile libraries to be lost, magazines/newspapers reduced, part-time Community Learning Worker lost. ",51.66471265,-3.45751737636218,"
		
		http://www.publiclibrariesnews.com/2015/11/its-code-green-for-everyone.html
		
		
		
				

		
		
				
			
		
		"
Ceredigion ,"Tue, 10 Nov 2015 20:59:19 +0000",Ceredigion – Llandysul library and 2 mobiles will be closed and one other library under threat. ,52.29461665,-3.95094472800856,"
		
		http://www.publiclibrariesnews.com/2015/11/librarylab-open-and-melvyn-bragg.html
		
		
		
				

		
		
				
			
		
		"
Hertfordshire ,"Tue, 10 Nov 2015 20:59:19 +0000","Hertfordshire – Chorleywood now volunteer-run and volunteer staffed, council covers maintenance, stock, IT and some staffing support.",51.8400523,-0.0978551422452396,"
		
		http://www.publiclibrariesnews.com/2015/11/librarylab-open-and-melvyn-bragg.html
		
		
		
				

		
		
				
			
		
		"
Coventry ,"Sun, 15 Nov 2015 19:18:16 +0000","Coventry – Plan to close all libraries except five hubs abandoned: instead £558k cut p.a: Mobile library to end (£85k cut p.a.), all libraries except Central will close on Wednesdays, Central will close one hour earlier on weekdays, Arena Library will move (£300k cut p.a.), Willenhall will also move (£48k cut p.a.), £100k cut to book/materials fund p.a.",52.408106,-1.510456,"
		
		http://www.publiclibrariesnews.com/2015/11/so-who-was-speaking-up-for-libraries.html
		
		
		
				

		
		
				
			
		
		"
Hampshire ,"Sun, 15 Nov 2015 19:18:16 +0000",Hampshire – Considering Open+ remote control libraries in some branches. 4 libraries under threat.,51.083333,-1.166667,"
		
		http://www.publiclibrariesnews.com/2015/11/so-who-was-speaking-up-for-libraries.html
		
		
		
				

		
		
				
			
		
		"
Herefordshire ,"Sun, 15 Nov 2015 19:18:16 +0000",Herefordshire – Hereford Central Library needs £1 million due to asbestos: library closed since September. Temporary library will open November 24th.,52.083333,-2.75,"
		
		http://www.publiclibrariesnews.com/2015/11/so-who-was-speaking-up-for-libraries.html
		
		
		
				

		
		
				
			
		
		"
Somerset ,"Sun, 15 Nov 2015 19:18:16 +0000",Somerset – Spending freeze on non-essential library spending imposed. ,51.083333,-3,"
		
		http://www.publiclibrariesnews.com/2015/11/so-who-was-speaking-up-for-libraries.html
		
		
		
				

		
		
				
			
		
		"
Lancashire ,"Sun, 15 Nov 2015 19:18:16 +0000",Lancashire – £4.1m cut to library budget.,53.86117155,-2.54711144031047,"
		
		http://www.publiclibrariesnews.com/2015/11/so-who-was-speaking-up-for-libraries.html
		
		
		
				

		
		
				
			
		
		"
Lincolnshire ,"Sun, 15 Nov 2015 19:18:16 +0000",Lincolnshire – Burgh Le Marsh now volunteer.,53.166667,-0.25,"
		
		http://www.publiclibrariesnews.com/2015/11/so-who-was-speaking-up-for-libraries.html
		
		
		
				

		
		
				
			
		
		"
Nottinghamshire ,"Sun, 15 Nov 2015 19:18:16 +0000",Nottinghamshire – Libraries become part of non-profit trust Inspire (along with archives and culture).,53.166667,-1,"
		
		http://www.publiclibrariesnews.com/2015/11/so-who-was-speaking-up-for-libraries.html
		
		
		
				

		
		
				
			
		
		"
Denbighshire ,"Tue, 17 Nov 2015 21:35:42 +0000",Denbighshire – Rhyl Library co-located with One Stop Shop. ,53.10926355,-3.36655568537762,"
		
		http://www.publiclibrariesnews.com/2015/11/lancashire-go-for-the-record-40-branches-may-be-lost.html
		
		
		
				

		
		
				
			
		
		"
Essex ,"Tue, 17 Nov 2015 21:35:42 +0000",Essex – Adult fiction/non-fiction at £784k (2014/15) with children fiction/non-fiction at £511k (increased from £258k previous year). Number of FTE staff down from 355.8 in 2012-13 to 324.8 in 2014-15. 1 mobile lost (from 11 down to 10 serving 579 stops) (Source: FOI request).,51.7967047,0.579338882096011,"
		
		http://www.publiclibrariesnews.com/2015/11/lancashire-go-for-the-record-40-branches-may-be-lost.html
		
		
		
				

		
		
				
			
		
		"
Greenwich ,"Tue, 17 Nov 2015 21:35:42 +0000","Greenwich – Mobile library may close, with users being offered tablet PCs instead.",51.4820845,-0.0045417,"
		
		http://www.publiclibrariesnews.com/2015/11/lancashire-go-for-the-record-40-branches-may-be-lost.html
		
		
		
				

		
		
				
			
		
		"
Lancashire ,"Tue, 17 Nov 2015 21:35:42 +0000",Lancashire – 40 libraries under threat.,53.86117155,-2.54711144031047,"
		
		http://www.publiclibrariesnews.com/2015/11/lancashire-go-for-the-record-40-branches-may-be-lost.html
		
		
		
				

		
		
				
			
		
		"
Edinburgh ,"Sun, 22 Nov 2015 19:32:31 +0000",Edinburgh – Budget review.,55.9483544,-3.1931187,"
		
		http://www.publiclibrariesnews.com/2015/11/scotland-edinburgh-and-lambeth.html
		
		
		
				

		
		
				
			
		
		"
Lambeth ,"Sun, 22 Nov 2015 19:32:31 +0000",Lambeth – Upper Norwood Library Trust appeal for £80k funds to address shortfall due to cuts from Croydon and Lambeth.,51.5013012,-0.117287,"
		
		http://www.publiclibrariesnews.com/2015/11/scotland-edinburgh-and-lambeth.html
		
		
		
				

		
		
				
			
		
		"
Cardiff ,"Thu, 26 Nov 2015 21:37:31 +0000","Cardiff – Rumney Library closed, moves into Partnership Hub, staffed by volunteers. ",51.4835299,-3.1836873,"
		
		http://www.publiclibrariesnews.com/2015/11/budget-cuts-will-continue-but-ace-and-the-task-force-protected.html
		
		
		
				

		
		
				
			
		
		"
Isle of Man ,"Thu, 26 Nov 2015 21:37:31 +0000","Isle of Man – Henry Bloom Noble Library moves into old Top Shop, changes opening hours.",53.7793963,-2.4833268,"
		
		http://www.publiclibrariesnews.com/2015/11/budget-cuts-will-continue-but-ace-and-the-task-force-protected.html
		
		
		
				

		
		
				
			
		
		"
Brighton and Hove ,"Sun, 29 Nov 2015 17:13:28 +0000",Brighton and Hove – £1 million cut by end 2017/18. ,50.84522125,-0.149758405411392,"
		
		http://www.publiclibrariesnews.com/2015/11/record-breakers-not-record-breaking.html
		
		
		
				

		
		
				
			
		
		"
Lincolnshire ,"Wed, 02 Dec 2015 23:08:37 +0000",Lincolnshire – GLL to take over surviving 15 council-run libraries. Further £500k cut suggested.,53.166667,-0.25,"
		
		http://www.publiclibrariesnews.com/2015/12/google-digital-garage-getting-rid-of-fines-big-cuts-on-the-horizon-in-bradford-croydon-and-swindon.html
		
		
		
				

		
		
				
			
		
		"
Clackmannanshire ,"Sun, 29 Nov 2015 17:13:28 +0000",Clackmannanshire – 34% cut in bookfund over last four years (second biggest decrease in Scotland).,56.166395,-3.7513968,"
		
		http://www.publiclibrariesnews.com/2015/11/record-breakers-not-record-breaking.html
		
		
		
				

		
		
				
			
		
		"
Neath and Port Talbot ,"Sun, 29 Nov 2015 17:13:28 +0000",Neath and Port Talbot – Skewen and Baglan libraries may close. ,51.66852045,-3.72159828412827,"
		
		http://www.publiclibrariesnews.com/2015/11/record-breakers-not-record-breaking.html
		
		
		
				

		
		
				
			
		
		"
East Ayrshire ,"Sun, 29 Nov 2015 17:13:28 +0000",East Ayrshire – 35% increase in bookfund over last four years (biggest increase in Scotland),55.5,-4.25,"
		
		http://www.publiclibrariesnews.com/2015/11/record-breakers-not-record-breaking.html
		
		
		
				

		
		
				
			
		
		"
North Lanarkshire ,"Sun, 29 Nov 2015 17:13:28 +0000",North Lanarkshire – Bookfund decreased by 41% in last four years (biggest decrease in Scotland). Small (£23k) investment in e-books.,55.88319035,-3.94628209029502,"
		
		http://www.publiclibrariesnews.com/2015/11/record-breakers-not-record-breaking.html
		
		
		
				

		
		
				
			
		
		"
Swindon ,"Wed, 02 Dec 2015 23:08:37 +0000","Swindon – Considering cut of &#34;a least 75%&#34; (£1.5m) to libraries budget, to be closed or passed to volunteers/parish councils. ",51.5613683,-1.7856853,"
		
		http://www.publiclibrariesnews.com/2015/12/google-digital-garage-getting-rid-of-fines-big-cuts-on-the-horizon-in-bradford-croydon-and-swindon.html
		
		
		
				

		
		
				
			
		
		"
East Lothian ,"Sun, 29 Nov 2015 17:13:28 +0000",East Lothian – 33% cut in bookfund over last four years (third biggest decrease in Scotland) but council claims this is due to bolstered bookfund for new library at start of this period.,55.916667,-2.75,"
		
		http://www.publiclibrariesnews.com/2015/11/record-breakers-not-record-breaking.html
		
		
		
				

		
		
				
			
		
		"
Angus ,"Wed, 02 Dec 2015 23:08:37 +0000","Angus – Libraries passed to Angusalive, joint leisure/culture/libraries non-profit trust. Late fines abolished.",56.666667,-2.916667,"
		
		http://www.publiclibrariesnews.com/2015/12/google-digital-garage-getting-rid-of-fines-big-cuts-on-the-horizon-in-bradford-croydon-and-swindon.html
		
		
		
				

		
		
				
			
		
		"
Bradford ,"Wed, 02 Dec 2015 23:08:37 +0000",Bradford – 19 out of 30 Bradford Libraries will become volunteer or close. (note on figures: report says 25 out of 32 but this includes 2 local studies libraries which I don’t count separately and 4 libraries I already have listed as volunteer),53.7941567,-1.7494778,"
		
		http://www.publiclibrariesnews.com/2015/12/google-digital-garage-getting-rid-of-fines-big-cuts-on-the-horizon-in-bradford-croydon-and-swindon.html
		
		
		
				

		
		
				
			
		
		"
Suffolk ,"Sun, 29 Nov 2015 17:13:28 +0000",Suffolk – 30% cut (&#34;efficiency savings&#34;) since 2012 almost complete. Council has asked for a further 11% cut 2016/18 (£700k).,52.24115585,1.0466542299927,"
		
		http://www.publiclibrariesnews.com/2015/11/record-breakers-not-record-breaking.html
		
		
		
				

		
		
				
			
		
		"
Worcestershire ,"Sun, 29 Nov 2015 17:13:28 +0000",Worcestershire – Bromsgrove Library reopens in co-located building: £6.9m jointly between county and borough council. ,52.2109495,-2.15695541324222,"
		
		http://www.publiclibrariesnews.com/2015/11/record-breakers-not-record-breaking.html
		
		
		
				

		
		
				
			
		
		"
Croydon ,"Wed, 02 Dec 2015 23:08:37 +0000","Croydon – Deep cuts to library service expected, with volunteers and others suggested as alternatives.",51.3713049,-0.101957,"
		
		http://www.publiclibrariesnews.com/2015/12/google-digital-garage-getting-rid-of-fines-big-cuts-on-the-horizon-in-bradford-croydon-and-swindon.html
		
		
		
				

		
		
				
			
		
		"
Derby ,"Wed, 02 Dec 2015 23:08:37 +0000","Derby – Considers Open+ remote controlled opening, volunteers and co-locations to cut costs.",52.9212617,-1.4761491,"
		
		http://www.publiclibrariesnews.com/2015/12/google-digital-garage-getting-rid-of-fines-big-cuts-on-the-horizon-in-bradford-croydon-and-swindon.html
		
		
		
				

		
		
				
			
		
		"
Worcestershire ,"Wed, 02 Dec 2015 23:08:37 +0000","Worcestershire – £475k cut 2016/17, with money being gained by hiring out library space to other agencies.",52.2109495,-2.15695541324222,"
		
		http://www.publiclibrariesnews.com/2015/12/google-digital-garage-getting-rid-of-fines-big-cuts-on-the-horizon-in-bradford-croydon-and-swindon.html
		
		
		
				

		
		
				
			
		
		"
